Term,Course/Section,Course Offering Id,Days Met,Start Date,End Date,Start Time,End Time,Room,Instructor
202211 (CS Spring)  ,CSCE 312/511 LEC,34913,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,HRBB 124,Jimenez
202211 (CS Spring)  ,CSCE 312/595 LAB,42096,MW,1/18/2022,5/10/2022,1:50 PM,2:40 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 312/595 LEC,42096,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 312/596 LAB,42097,MW,1/18/2022,5/10/2022,3:00 PM,3:50 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 312/596 LEC,42097,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 312/597 LAB,42098,MW,1/18/2022,5/10/2022,4:10 PM,5:00 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 312/597 LEC,42098,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 312/598 LAB,42099,MW,1/18/2022,5/10/2022,5:45 PM,6:35 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 312/598 LEC,42099,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 312/599 LAB,42100,MW,1/18/2022,5/10/2022,8:00 AM,8:50 AM,ZACH 590,Tyagi
202211 (CS Spring)  ,CSCE 312/599 LEC,42100,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/200 LAB,17007,F,1/18/2022,5/10/2022,8:00 AM,10:00 AM,ZACH 590,Loguinov
202211 (CS Spring)  ,CSCE 313/200 LEC,17007,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,HRBB 126,Loguinov
202211 (CS Spring)  ,CSCE 313/500 LAB,42151,TR,1/18/2022,5/10/2022,2:35 PM,3:25 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 313/500 LEC,42151,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/501 LAB,12359,TR,1/18/2022,5/10/2022,3:55 PM,4:45 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 313/501 LEC,12359,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/502 LAB,12360,TR,1/18/2022,5/10/2022,5:30 PM,6:20 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 313/502 LEC,12360,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/503 LAB,12361,TR,1/18/2022,5/10/2022,6:40 PM,7:30 PM,ZACH 584,Tyagi
202211 (CS Spring)  ,CSCE 313/503 LEC,12361,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/504 LAB,12620,TR,1/18/2022,5/10/2022,2:35 PM,3:25 PM,ZACH 596,Tyagi
202211 (CS Spring)  ,CSCE 313/504 LEC,12620,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/505 LAB,34524,TR,1/18/2022,5/10/2022,3:55 PM,4:45 PM,ZACH 596,Tyagi
202211 (CS Spring)  ,CSCE 313/505 LEC,34524,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/506 LAB,34525,TR,1/18/2022,5/10/2022,5:30 PM,6:20 PM,ZACH 596,Tyagi
202211 (CS Spring)  ,CSCE 313/506 LEC,34525,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/597 LAB,42230,F,1/18/2022,5/10/2022,10:20 AM,12:00 PM,ZACH 590,Tyagi
202211 (CS Spring)  ,CSCE 313/597 LEC,42230,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/598 LAB,42231,F,1/18/2022,5/10/2022,12:40 PM,2:20 PM,ZACH 590,Tyagi
202211 (CS Spring)  ,CSCE 313/598 LEC,42231,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 313/599 LAB,42232,F,1/18/2022,5/10/2022,3:00 PM,4:40 PM,ZACH 590,Tyagi
202211 (CS Spring)  ,CSCE 313/599 LEC,42232,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ONLINE ONLINE,Tyagi
202211 (CS Spring)  ,CSCE 314/500 LEC,12362,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HRBB 124,Lee
202211 (CS Spring)  ,CSCE 314/501 LEC,23979,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,HRBB 124,Lee
202211 (CS Spring)  ,CSCE 314/502 LEC,27361,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,HRBB 124,Lee
202211 (CS Spring)  ,CSCE 314/598 LEC,42233,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Lupoli
202211 (CS Spring)  ,CSCE 314/599 LEC,42234,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Lupoli
202211 (CS Spring)  ,CSCE 315/900 LAB,37744,TR,1/18/2022,5/10/2022,8:25 AM,9:15 AM,ZACH 584,Lightfoot
202211 (CS Spring)  ,CSCE 315/900 LEC,37744,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/901 LAB,37745,TR,1/18/2022,5/10/2022,9:35 AM,10:25 AM,ZACH 584,Lightfoot
202211 (CS Spring)  ,CSCE 315/901 LEC,37745,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/902 LAB,37746,TR,1/18/2022,5/10/2022,11:35 AM,12:25 PM,ZACH 584,Lightfoot
202211 (CS Spring)  ,CSCE 315/902 LEC,37746,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/903 LAB,37747,TR,1/18/2022,5/10/2022,12:45 PM,1:35 PM,ZACH 584,Lightfoot
202211 (CS Spring)  ,CSCE 315/903 LEC,37747,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/904 LAB,37748,TR,1/18/2022,5/10/2022,8:25 AM,9:15 AM,ZACH 596,Lightfoot
202211 (CS Spring)  ,CSCE 315/904 LEC,37748,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/905 LAB,37749,TR,1/18/2022,5/10/2022,9:35 AM,10:25 AM,ZACH 596,Lightfoot
202211 (CS Spring)  ,CSCE 315/905 LEC,37749,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/906 LAB,37750,TR,1/18/2022,5/10/2022,11:35 AM,12:25 PM,ZACH 596,Lightfoot
202211 (CS Spring)  ,CSCE 315/906 LEC,37750,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/907 LAB,37751,TR,1/18/2022,5/10/2022,12:45 PM,1:35 PM,ZACH 596,Lightfoot
202211 (CS Spring)  ,CSCE 315/907 LEC,37751,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 244,Lightfoot
202211 (CS Spring)  ,CSCE 315/908 LAB,37752,TR,1/18/2022,5/10/2022,8:25 AM,9:15 AM,ZACH 598,Thomas
202211 (CS Spring)  ,CSCE 315/908 LEC,37752,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 244,Thomas
202211 (CS Spring)  ,CSCE 315/909 LAB,38224,TR,1/18/2022,5/10/2022,9:35 AM,10:25 AM,ZACH 598,Thomas
202211 (CS Spring)  ,CSCE 315/909 LEC,38224,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 244,Thomas
202211 (CS Spring)  ,CSCE 315/910 LAB,38225,TR,1/18/2022,5/10/2022,11:35 AM,12:25 PM,ZACH 598,Thomas
202211 (CS Spring)  ,CSCE 315/910 LEC,38225,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 244,Thomas
202211 (CS Spring)  ,CSCE 315/911 LAB,43230,TR,1/18/2022,5/10/2022,12:40 PM,1:30 PM,ZACH 598,Thomas
202211 (CS Spring)  ,CSCE 315/911 LEC,43230,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 244,Thomas
202211 (CS Spring)  ,CSCE 315/970 LAB,43987,TR,1/18/2022,5/10/2022,8:25 AM,9:15 AM,ZACH 598,Thomas
202211 (CS Spring)  ,CSCE 315/970 LEC,43987,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 244,Thomas
202211 (CS Spring)  ,CSCE 350/500 LAB,42236,TR,1/18/2022,5/10/2022,8:25 AM,9:15 AM,ZACH 592,Muzahid
202211 (CS Spring)  ,CSCE 350/500 LEC,42236,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 310,Muzahid
202211 (CS Spring)  ,CSCE 350/501 LAB,42237,TR,1/18/2022,5/10/2022,9:35 AM,10:25 AM,ZACH 592,Muzahid
202211 (CS Spring)  ,CSCE 350/501 LEC,42237,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 310,Muzahid
202211 (CS Spring)  ,CSCE 350/502 LAB,42238,TR,1/18/2022,5/10/2022,11:35 AM,12:25 PM,ZACH 592,Muzahid
202211 (CS Spring)  ,CSCE 350/502 LEC,42238,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 310,Muzahid
202211 (CS Spring)  ,CSCE 350/503 LAB,42239,TR,1/18/2022,5/10/2022,12:45 PM,1:35 PM,ZACH 592,Muzahid
202211 (CS Spring)  ,CSCE 350/503 LEC,42239,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,ZACH 310,Muzahid
202211 (CS Spring)  ,CSCE 399/500 INS,39488,,1/18/2022,5/10/2022,,,,Furuta
202211 (CS Spring)  ,CSCE 402/500 LEC,37728,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 310,Dewitte
202211 (CS Spring)  ,CSCE 410/501 LEC,42396,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 244,Hamilton
202211 (CS Spring)  ,CSCE 410/599 LEC,44959,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Hamilton
202211 (CS Spring)  ,CSCE 411/500 LEC,12370,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,ZACH 244,Davis
202211 (CS Spring)  ,CSCE 411/501 LEC,23995,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,ZACH 310,Veldt
202211 (CS Spring)  ,CSCE 411/502 LEC,42397,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 244,Garay
202211 (CS Spring)  ,CSCE 411/503 LEC,42398,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 310,Klappenecker
202211 (CS Spring)  ,CSCE 420/500 LEC,12371,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,HRBB 124,Ioerger
202211 (CS Spring)  ,CSCE 421/200 LEC,43959,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,ZACH 350,Choe
202211 (CS Spring)  ,CSCE 421/500 LEC,37723,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,ZACH 350,Choe
202211 (CS Spring)  ,CSCE 430/200 LAB,44014,F,1/18/2022,5/10/2022,3:00 PM,5:30 PM,EABA 118,Keyser
202211 (CS Spring)  ,CSCE 430/200 LEC,44014,MW,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HRBB 113,Keyser
202211 (CS Spring)  ,CSCE 430/500 LAB,43067,F,1/18/2022,5/10/2022,3:00 PM,5:30 PM,EABA 118,Keyser
202211 (CS Spring)  ,CSCE 430/500 LEC,43067,MW,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HRBB 113,Keyser
202211 (CS Spring)  ,CSCE 431/500 LAB,37725,F,1/18/2022,5/10/2022,8:20 AM,10:00 AM,ZACH 582,Wade
202211 (CS Spring)  ,CSCE 431/500 LEC,37725,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 350,Wade
202211 (CS Spring)  ,CSCE 431/501 LAB,12372,F,1/18/2022,5/10/2022,10:20 AM,12:00 PM,ZACH 582,Wade
202211 (CS Spring)  ,CSCE 431/501 LEC,12372,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 350,Wade
202211 (CS Spring)  ,CSCE 431/502 LAB,39395,F,1/18/2022,5/10/2022,12:40 PM,2:20 PM,ZACH 582,Wade
202211 (CS Spring)  ,CSCE 431/502 LEC,39395,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 350,Wade
202211 (CS Spring)  ,CSCE 431/503 LAB,39397,F,1/18/2022,5/10/2022,3:00 PM,4:40 PM,ZACH 582,Wade
202211 (CS Spring)  ,CSCE 431/503 LEC,39397,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 350,Wade
202211 (CS Spring)  ,CSCE 431/550 LAB,44514,,12/26/2021,5/11/2022,,,,Ritchey
202211 (CS Spring)  ,CSCE 433/500 LEC,15330,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HRBB 113,Chen
202211 (CS Spring)  ,CSCE 435/500 LEC,38149,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,HRBB 113,Sarin
202211 (CS Spring)  ,CSCE 436/200 LEC,43884,W,1/18/2022,5/10/2022,4:10 PM,6:50 PM,ZACH 310,Kim
202211 (CS Spring)  ,CSCE 436/500 LEC,27366,W,1/18/2022,5/10/2022,4:10 PM,6:50 PM,ZACH 310,Kim
202211 (CS Spring)  ,CSCE 438/200 LEC,43885,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 350,Stoleru
202211 (CS Spring)  ,CSCE 438/500 LEC,17008,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 350,Stoleru
202211 (CS Spring)  ,CSCE 440/500 LEC,42402,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,HRBB 113,Klappenecker
202211 (CS Spring)  ,CSCE 441/200 LEC,43886,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,ZACH 350,Sueda
202211 (CS Spring)  ,CSCE 441/500 LEC,12374,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,ZACH 350,Sueda
202211 (CS Spring)  ,CSCE 443/501 LAB,39146,TR,1/18/2022,5/10/2022,12:01 PM,12:50 PM,ARCC 109A,Thomas
202211 (CS Spring)  ,CSCE 443/501 LEC,39146,TR,1/18/2022,5/10/2022,11:10 AM,12:00 PM,ARCC 109A,Thomas
202211 (CS Spring)  ,CSCE 445/500 LEC,19179,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,HRBB 124,Shipman
202211 (CS Spring)  ,CSCE 446/500 LEC,43880,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ARCC 207,Seo
202211 (CS Spring)  ,CSCE 451/500 LAB,27369,F,1/18/2022,5/10/2022,12:40 PM,2:20 PM,EABA 121,Liu
202211 (CS Spring)  ,CSCE 451/500 LEC,27369,MW,1/18/2022,5/10/2022,1:50 PM,2:40 PM,HRBB 113,Liu
202211 (CS Spring)  ,CSCE 462/500 LAB,42605,F,1/18/2022,5/10/2022,3:00 PM,3:50 PM,EABA 121,Liu
202211 (CS Spring)  ,CSCE 462/500 LEC,42605,MW,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 310,Liu
202211 (CS Spring)  ,CSCE 462/501 LAB,42606,F,1/18/2022,5/10/2022,4:10 PM,5:00 PM,EABA 121,Liu
202211 (CS Spring)  ,CSCE 462/501 LEC,42606,MW,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 310,Liu
202211 (CS Spring)  ,CSCE 463/500 LEC,42604,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,HRBB 113,Loguinov
202211 (CS Spring)  ,CSCE 465/200 LEC,43887,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HRBB 124,Houngninou
202211 (CS Spring)  ,CSCE 465/500 LEC,29436,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HRBB 124,Houngninou
202211 (CS Spring)  ,CSCE 465/501 LEC,36737,MWF,1/18/2022,5/10/2022,8:00 AM,8:50 AM,HRBB 124,Carlisle
202211 (CS Spring)  ,CSCE 470/200 LEC,43888,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,HRBB 124,Huang
202211 (CS Spring)  ,CSCE 470/500 LEC,23996,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,HRBB 124,Huang
202211 (CS Spring)  ,CSCE 481/599 SEM,42607,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ONLINE ONLINE,Gutierrez-Osuna
202211 (CS Spring)  ,CSCE 482/931 LAB,37075,MW,1/18/2022,5/10/2022,12:00 PM,2:30 PM,EABA 118,Mahapatra
202211 (CS Spring)  ,CSCE 482/931 LEC,37075,MW,1/18/2022,5/10/2022,11:30 AM,11:55 AM,EABA 118,Mahapatra
202211 (CS Spring)  ,CSCE 482/932 LAB,37076,TR,1/18/2022,5/10/2022,8:55 AM,11:25 AM,EABA 118,Song
202211 (CS Spring)  ,CSCE 482/932 LEC,37076,TR,1/18/2022,5/10/2022,8:25 AM,8:50 AM,EABA 118,Song
202211 (CS Spring)  ,CSCE 482/933 LAB,37077,MW,1/18/2022,5/10/2022,12:00 PM,2:30 PM,EABA 121,Huang
202211 (CS Spring)  ,CSCE 482/933 LEC,37077,MW,1/18/2022,5/10/2022,11:30 AM,11:55 AM,EABA 121,Huang
202211 (CS Spring)  ,CSCE 482/934 LAB,37078,MW,1/18/2022,5/10/2022,8:30 AM,11:00 AM,EABA 121,Thomas
202211 (CS Spring)  ,CSCE 482/934 LEC,37078,MW,1/18/2022,5/10/2022,8:00 AM,8:25 AM,EABA 121,Thomas
202211 (CS Spring)  ,CSCE 482/935 LAB,40163,TR,1/18/2022,5/10/2022,12:05 PM,2:35 PM,EABA 118,Wade
202211 (CS Spring)  ,CSCE 482/935 LEC,40163,TR,1/18/2022,5/10/2022,11:35 AM,12:00 PM,EABA 118,Wade
202211 (CS Spring)  ,CSCE 482/936 LAB,42642,TR,1/18/2022,5/10/2022,3:05 PM,5:35 PM,EABA 118,Wade
202211 (CS Spring)  ,CSCE 482/936 LEC,42642,TR,1/18/2022,5/10/2022,2:35 PM,3:00 PM,EABA 118,Wade
202211 (CS Spring)  ,CSCE 482/937 LAB,42646,MW,1/18/2022,5/10/2022,8:30 AM,11:00 AM,EABA 118,Angert
202211 (CS Spring)  ,CSCE 482/937 LEC,42646,MW,1/18/2022,5/10/2022,8:00 AM,8:25 AM,EABA 118,Angert
202211 (CS Spring)  ,CSCE 482/938 LAB,42650,TR,1/18/2022,5/10/2022,12:05 PM,2:35 PM,EABA 121,Hammond
202211 (CS Spring)  ,CSCE 482/938 LEC,42650,TR,1/18/2022,5/10/2022,11:35 AM,12:00 PM,EABA 121,Hammond
202211 (CS Spring)  ,CSCE 483/931 LAB,37079,TR,1/18/2022,5/10/2022,8:55 AM,11:25 AM,EABA 121,Song
202211 (CS Spring)  ,CSCE 483/931 LEC,37079,TR,1/18/2022,5/10/2022,8:25 AM,8:50 AM,EABA 121,Song
202211 (CS Spring)  ,CSCE 483/932 LAB,37080,MW,1/18/2022,5/10/2022,3:30 PM,6:00 PM,EABA 121,Mahapatra
202211 (CS Spring)  ,CSCE 483/932 LEC,37080,MW,1/18/2022,5/10/2022,3:00 PM,3:25 PM,EABA 121,Mahapatra
202211 (CS Spring)  ,CSCE 485/511 INS,36496,,1/18/2022,5/10/2022,,,,Song
202211 (CS Spring)  ,CSCE 485/517 INS,16517,,1/18/2022,5/10/2022,,,,Nguyen
202211 (CS Spring)  ,CSCE 485/522 INS,16244,,1/18/2022,5/10/2022,,,,Keyser
202211 (CS Spring)  ,CSCE 485/552 INS,40193,,1/18/2022,5/10/2022,,,,Carlisle
202211 (CS Spring)  ,CSCE 489/500 LEC,43939,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,ZACH 350,Khademi Kalantari
202211 (CS Spring)  ,CSCE 489/501 LEC,44003,TR,1/18/2022,5/10/2022,5:30 PM,6:45 PM,ZACH 350,Moore
202211 (CS Spring)  ,CSCE 489/502 LEC,44625,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ARCC 111,McNamara
202211 (CS Spring)  ,CSCE 491/205 RES,16374,,1/18/2022,5/10/2022,,,,Loguinov
202211 (CS Spring)  ,CSCE 491/206 RES,37338,,1/18/2022,5/10/2022,,,,Huang
202211 (CS Spring)  ,CSCE 491/213 RES,30064,,1/18/2022,5/10/2022,,,,Caverlee
202211 (CS Spring)  ,CSCE 491/223 RES,33362,,1/18/2022,5/10/2022,,,,Taele
202211 (CS Spring)  ,CSCE 491/234 RES,45115,,1/18/2022,5/10/2022,,,,Garay
202211 (CS Spring)  ,CSCE 491/236 RES,16375,,1/18/2022,5/10/2022,,,,Hammond
202211 (CS Spring)  ,CSCE 491/241 RES,23174,,1/18/2022,5/10/2022,,,,Ioerger
202211 (CS Spring)  ,CSCE 491/251 RES,45114,,1/18/2022,5/10/2022,,,,Zhang
202211 (CS Spring)  ,CSCE 491/253 RES,40709,,1/18/2022,5/10/2022,,,,Chaspari
202211 (CS Spring)  ,CSCE 491/260 RES,29923,,1/18/2022,5/10/2022,,,,Murphy
202211 (CS Spring)  ,CSCE 491/504 RES,20299,,1/18/2022,5/10/2022,,,,Furuta
202211 (CS Spring)  ,CSCE 491/508 RES,37354,,1/18/2022,5/10/2022,,,,Mortazavi
202211 (CS Spring)  ,CSCE 491/511 RES,23239,,1/18/2022,5/10/2022,,,,Song
202211 (CS Spring)  ,CSCE 491/521 RES,42399,,1/18/2022,5/10/2022,,,,Kim
202211 (CS Spring)  ,CSCE 491/523 RES,45019,,1/18/2022,5/10/2022,,,,Taele
202211 (CS Spring)  ,CSCE 491/526 RES,45020,,1/18/2022,5/10/2022,,,,Pearce
202211 (CS Spring)  ,CSCE 491/528 RES,45030,,1/18/2022,5/10/2022,,,,Saxena
202211 (CS Spring)  ,CSCE 491/530 RES,20413,,1/18/2022,5/10/2022,,,,Choe
202211 (CS Spring)  ,CSCE 491/538 RES,23278,,1/18/2022,5/10/2022,,,,Bettati
202211 (CS Spring)  ,CSCE 491/553 RES,45021,,1/18/2022,5/10/2022,,,,Chaspari
202211 (CS Spring)  ,CSCE 491/554 RES,45055,,1/18/2022,5/10/2022,,,,Kim
202211 (CS Spring)  ,CSCE 491/556 RES,45054,,1/18/2022,5/10/2022,,,,Lightfoot
202211 (CS Spring)  ,CSCE 491/956 RES,45129,,1/18/2022,5/10/2022,,,,Ji
202211 (CS Spring)  ,CSCE 491/962 RES,45013,,1/18/2022,5/10/2022,,,,Murphy
202211 (CS Spring)  ,CSCE 491/963 RES,45014,,1/18/2022,5/10/2022,,,,Hu
202211 (CS Spring)  ,CSCE 491/964 RES,45015,,1/18/2022,5/10/2022,,,,Kum
202211 (CS Spring)  ,CSCE 491/966 RES,45016,,1/18/2022,5/10/2022,,,,Thomas
202211 (CS Spring)  ,CSCE 491/967 RES,45017,,1/18/2022,5/10/2022,,,,Da Silva
202211 (CS Spring)  ,CSCE 491/968 RES,45018,,1/18/2022,5/10/2022,,,,Choe
202211 (CS Spring)  ,CSCE 491/971 RES,36809,,1/18/2022,5/10/2022,,,,Song
202211 (CS Spring)  ,CSCE 491/972 RES,36836,,1/18/2022,5/10/2022,,,,Keyser
202211 (CS Spring)  ,CSCE 491/973 RES,36837,,1/18/2022,5/10/2022,,,,Loguinov
202211 (CS Spring)  ,CSCE 491/974 RES,37130,,1/18/2022,5/10/2022,,,,Davis
202211 (CS Spring)  ,CSCE 491/975 RES,37148,,1/18/2022,5/10/2022,,,,Mortazavi
202211 (CS Spring)  ,CSCE 491/976 RES,37175,,1/18/2022,5/10/2022,,,,Furuta
202211 (CS Spring)  ,CSCE 491/977 RES,37174,,1/18/2022,5/10/2022,,,,Welch
202211 (CS Spring)  ,CSCE 491/978 RES,37183,,1/18/2022,5/10/2022,,,,Caverlee
202211 (CS Spring)  ,CSCE 491/981 RES,37303,,1/18/2022,5/10/2022,,,,Hammond
202211 (CS Spring)  ,CSCE 491/982 RES,37312,,1/18/2022,5/10/2022,,,,Sueda
202211 (CS Spring)  ,CSCE 491/983 RES,40164,,1/18/2022,5/10/2022,,,,Khademi Kalantari
202211 (CS Spring)  ,CSCE 491/984 RES,40304,,1/18/2022,5/10/2022,,,,Huang
202211 (CS Spring)  ,CSCE 491/985 RES,40305,,1/18/2022,5/10/2022,,,,Kim
202211 (CS Spring)  ,CSCE 491/986 RES,40306,,1/18/2022,5/10/2022,,,,Chaspari
202211 (CS Spring)  ,CSCE 491/987 RES,40307,,1/18/2022,5/10/2022,,,,Shell
202211 (CS Spring)  ,CSCE 491/992 RES,40534,,1/18/2022,5/10/2022,,,,Huang
202211 (CS Spring)  ,CSCE 605/600 LEC,42740,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,HRBB 126,Nguyen
202211 (CS Spring)  ,CSCE 606/600 LEC,20935,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,HRBB 124,Ritchey
202211 (CS Spring)  ,CSCE 606/601 LEC,42741,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HRBB 124,Ritchey
202211 (CS Spring)  ,CSCE 611/600 LEC,32814,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 244,Hamilton
202211 (CS Spring)  ,CSCE 611/700 LEC,43587,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Bettati
202211 (CS Spring)  ,CSCE 612/600 LEC,42640,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,HRBB 113,Loguinov
202211 (CS Spring)  ,CSCE 613/600 LEC,42742,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,HRBB 113,Bettati
202211 (CS Spring)  ,CSCE 614/600 LEC,42743,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,HRBB 126,Kim
202211 (CS Spring)  ,CSCE 614/700 LEC,42721,,1/18/2022,5/10/2022,,,ONLINE ONLINE,Kim
202211 (CS Spring)  ,CSCE 625/600 LEC,19180,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,ZACH 244,Shell
202211 (CS Spring)  ,CSCE 627/600 LEC,15331,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HRBB 113,Chen
202211 (CS Spring)  ,CSCE 629/600 LEC,12365,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,ZACH 310,Jiang
202211 (CS Spring)  ,CSCE 629/603 LEC,44363,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 310,Klappenecker
202211 (CS Spring)  ,CSCE 633/600 LEC,12367,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 310,Sharon
202211 (CS Spring)  ,CSCE 633/700 LEC,44010,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ONLINE ONLINE,Sharon
